Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,IncomePerYear,PromotionGap,TenureGroup,Predicted_Attrition
35,No,2,1361,2,17,4,1,3,1,94,3,2,7,1,1,8966,21026,3,1,15,3,4,3,15,2,3,7,7,1,7,107592,0.125,1,No
24,Yes,2,984,1,17,2,1,4,0,97,3,1,2,2,1,2210,3372,1,0,13,3,1,1,1,3,1,1,0,0,0,26520,0.0,2,Yes
33,No,1,1146,2,25,3,3,2,0,82,3,2,7,3,1,4539,4905,1,0,12,3,1,1,10,3,2,10,7,0,1,54468,0.0,1,Yes
36,No,2,917,1,6,4,1,3,1,60,1,1,2,3,0,2741,6865,1,0,14,3,3,1,7,4,3,7,7,1,7,32892,0.125,1,No
30,No,2,853,1,7,4,1,3,1,49,3,2,2,3,0,3491,11309,1,0,13,3,1,3,10,4,2,10,7,8,9,41892,0.7272727272727273,1,No
44,No,2,200,1,29,4,4,4,1,32,3,2,6,4,2,4541,7744,1,0,25,4,2,0,20,3,3,20,11,13,17,54492,0.6190476190476191,3,No
20,No,2,654,2,21,3,2,3,1,43,4,1,8,4,2,2678,5050,1,0,17,3,4,0,2,2,3,2,1,2,2,32136,0.6666666666666666,2,Yes
46,No,2,150,1,2,4,5,4,1,60,3,2,4,4,0,7379,17433,2,0,11,3,3,1,12,3,2,6,3,1,4,88548,0.14285714285714285,1,No
42,No,0,179,0,2,5,3,4,1,79,4,2,1,1,1,6272,12858,7,0,16,3,1,1,10,3,4,4,3,0,3,75264,0.0,0,No
60,No,2,696,2,7,4,2,2,1,52,4,2,7,4,0,5220,10893,0,1,18,3,2,1,12,3,3,11,7,1,9,62640,0.08333333333333333,3,No
32,No,1,116,1,13,3,4,3,0,77,2,1,2,2,1,2743,7331,1,0,20,4,3,1,2,2,3,2,2,2,2,32916,0.6666666666666666,2,Yes
32,No,1,1316,1,2,2,1,4,0,38,3,2,6,3,2,4998,2338,4,1,14,3,4,0,10,2,3,8,7,0,7,59976,0.0,1,No
36,No,2,363,1,1,3,5,3,0,77,1,3,4,1,0,10252,4235,2,1,21,4,3,1,17,2,3,7,7,7,7,123024,0.875,1,No
33,No,2,117,1,9,3,3,1,1,60,3,1,6,4,1,2781,6311,0,0,13,3,2,1,15,5,3,14,10,4,10,33372,0.26666666666666666,3,No
40,No,2,107,2,10,3,5,2,0,84,2,2,7,2,0,6852,11591,7,0,12,3,2,1,7,2,4,5,1,1,3,82224,0.16666666666666666,0,Yes
25,No,2,1356,2,10,4,1,3,1,57,3,2,7,4,2,4950,20623,0,0,14,3,2,0,5,4,3,4,3,1,1,59400,0.2,0,No
30,No,2,1465,1,1,3,3,4,1,63,3,1,6,2,1,3579,9369,0,1,21,4,1,1,12,2,3,11,9,5,7,42948,0.4166666666666667,3,No
42,No,1,458,1,26,5,3,1,0,60,3,3,5,1,1,13191,23281,3,1,17,3,3,0,20,6,3,1,0,0,0,158292,0.0,2,Yes
35,No,0,1212,2,8,2,2,3,0,78,2,3,7,4,1,10377,13755,4,1,11,3,2,1,16,6,2,13,2,4,12,124524,0.2857142857142857,3,No
27,No,2,1103,1,14,3,1,1,1,42,3,1,6,1,1,2235,14377,1,1,14,3,4,2,9,3,2,9,7,6,8,26820,0.6,1,Yes
54,No,1,966,1,1,4,1,4,0,53,3,3,4,3,0,10502,9659,7,0,17,3,1,1,33,2,1,5,4,1,4,126024,0.16666666666666666,0,No
44,No,2,1117,1,2,1,1,1,0,72,4,1,6,4,1,2011,19982,1,0,13,3,4,1,10,5,3,10,5,7,7,24132,0.6363636363636364,1,No
19,Yes,0,504,1,10,3,3,1,0,96,2,1,6,2,2,1859,6148,1,1,25,4,2,0,1,2,4,1,1,0,0,22308,0.0,2,Yes
29,No,2,1010,1,1,3,1,1,0,97,3,1,6,4,0,3760,5598,1,0,15,3,1,3,3,5,3,3,2,1,2,45120,0.25,0,No
54,No,2,685,1,3,3,1,4,1,85,3,4,5,4,1,17779,23474,3,0,14,3,1,0,36,2,3,10,9,0,9,213348,0.0,1,No
31,No,2,1332,1,11,2,3,3,1,80,3,2,0,1,1,6833,17089,1,1,12,3,4,0,6,2,2,6,5,0,1,81996,0.0,1,Yes
31,No,2,1062,1,24,3,3,3,0,96,2,2,0,1,2,6812,17198,1,0,19,3,2,0,10,2,3,10,9,1,8,81744,0.09090909090909091,1,No
59,No,2,326,2,3,3,1,3,0,48,2,2,7,4,2,5171,16490,5,0,17,3,4,0,13,2,3,6,1,0,5,62052,0.0,1,No
43,No,2,920,1,3,3,1,3,1,96,1,5,5,4,1,19740,18625,3,0,14,3,2,1,25,2,3,8,7,0,7,236880,0.0,1,No
49,No,2,1098,1,4,2,3,1,1,85,2,5,3,3,1,18711,12124,2,0,13,3,3,1,23,2,4,1,0,0,0,224532,0.0,2,No
36,No,1,469,1,3,3,5,3,1,46,3,1,6,2,1,3692,9256,1,0,12,3,3,0,12,2,2,11,10,0,7,44304,0.0,3,No
48,No,2,969,1,2,2,5,4,1,76,4,1,2,2,2,2559,16620,5,0,11,3,3,0,7,4,2,1,0,0,0,30708,0.0,2,No
27,No,2,1167,1,4,2,1,1,1,76,3,1,6,3,0,2517,3208,1,0,11,3,2,3,5,2,3,5,3,0,3,30204,0.0,0,No
29,No,2,1329,1,7,3,1,3,1,82,3,2,0,4,0,6623,4204,1,1,11,3,2,2,6,2,3,6,0,1,0,79476,0.14285714285714285,1,Yes
48,No,2,715,1,1,3,1,4,1,76,2,5,5,4,2,18265,8733,6,0,12,3,3,0,25,3,4,1,0,0,0,219180,0.0,2,No
29,No,2,694,1,1,3,1,4,0,87,2,4,5,4,0,16124,3423,3,0,14,3,2,2,9,2,2,7,7,1,7,193488,0.125,1,No
34,No,2,1320,1,20,3,5,3,0,89,4,1,6,3,1,2585,21643,0,0,17,3,4,0,2,5,2,1,0,0,0,31020,0.0,2,No
44,No,2,1099,2,5,3,2,2,1,88,3,5,3,2,1,18213,8751,7,0,11,3,3,1,26,5,3,22,9,3,10,218556,0.13043478260869565,3,No
33,No,2,536,2,10,5,2,4,1,82,4,3,7,3,0,8380,21708,0,1,14,3,4,2,10,3,3,9,8,0,8,100560,0.0,1,No
19,No,2,265,1,25,3,1,2,0,57,4,1,6,4,2,2994,21221,1,1,12,3,4,0,1,2,3,1,0,0,1,35928,0.0,2,Yes
23,No,2,373,1,1,2,1,4,1,47,3,1,6,3,1,1223,16901,1,0,22,4,4,1,1,2,3,1,0,0,1,14676,0.0,2,No
25,Yes,1,599,2,24,1,1,3,1,73,1,1,8,4,2,1118,8040,1,1,14,3,4,0,1,4,3,1,0,1,0,13416,0.5,2,Yes
26,No,2,583,1,4,2,1,3,1,53,3,1,6,4,2,2875,9973,1,1,20,4,2,0,8,2,2,8,5,2,2,34500,0.2222222222222222,1,Yes
45,Yes,2,1449,2,2,3,2,1,0,94,1,5,3,2,2,18824,2493,2,1,16,3,1,0,26,2,3,24,10,1,11,225888,0.04,3,Yes
55,No,0,177,1,8,1,3,4,1,37,2,4,0,2,0,13577,25592,1,1,15,3,4,1,34,3,3,33,9,15,0,162924,0.4411764705882353,3,Yes
21,Yes,1,251,1,10,2,1,1,0,45,2,1,2,3,2,2625,25308,1,0,20,4,3,0,2,2,1,2,2,2,2,31500,0.6666666666666666,2,Yes
46,No,2,168,2,4,2,2,4,0,33,2,5,3,2,1,18789,9946,2,0,14,3,3,1,26,2,3,11,4,0,8,225468,0.0,3,No
34,No,2,131,2,2,3,2,3,0,86,3,2,7,1,2,4538,6039,0,1,12,3,4,0,4,3,3,3,2,0,2,54456,0.0,0,Yes
51,No,1,237,2,9,3,1,4,1,83,3,5,3,2,0,19847,19196,4,1,24,4,1,1,31,5,2,29,10,11,10,238164,0.36666666666666664,3,No
59,No,2,1429,1,18,4,3,4,1,67,3,3,4,4,2,10512,20002,6,0,12,3,4,0,25,6,2,9,7,5,4,126144,0.5,1,No
34,No,1,135,1,19,3,3,3,0,46,3,2,2,2,0,4444,22534,4,0,13,3,3,2,15,2,4,11,8,5,10,53328,0.4166666666666667,3,No
28,No,1,791,1,1,4,3,4,1,44,3,1,2,3,2,2154,6842,0,1,11,3,3,0,5,2,2,4,2,0,2,25848,0.0,0,Yes
44,No,2,1199,1,4,2,1,3,1,92,4,5,3,1,0,19190,17477,1,0,14,3,4,2,26,4,2,25,9,14,13,230280,0.5384615384615384,3,No
34,No,1,648,0,11,3,1,3,1,56,2,2,1,2,1,4490,21833,4,0,11,3,4,2,14,5,4,10,9,1,8,53880,0.09090909090909091,1,No
35,No,2,735,1,6,1,1,3,1,66,3,1,6,3,1,3506,6020,0,1,14,3,4,0,4,3,3,3,2,2,2,42072,0.5,0,No
42,No,2,603,1,7,4,3,2,0,78,4,2,6,2,1,2372,5628,6,1,16,3,4,0,18,2,3,1,0,0,0,28464,0.0,2,Yes
43,No,2,531,2,4,4,2,4,0,56,2,3,7,4,2,10231,20364,3,0,14,3,4,0,23,3,4,21,7,15,17,122772,0.6818181818181818,3,No
36,No,2,429,1,2,4,1,3,0,53,3,2,4,2,2,5410,2323,9,1,11,3,4,0,18,2,3,16,14,5,12,64920,0.29411764705882354,3,Yes
44,Yes,2,621,1,15,3,3,1,0,73,3,3,0,4,1,7978,14075,1,0,11,3,4,1,10,2,3,10,7,0,5,95736,0.0,1,No
28,No,1,193,1,2,3,1,4,1,52,2,1,2,4,1,3867,14222,1,1,12,3,2,1,2,2,3,2,2,2,2,46404,0.6666666666666666,2,Yes
51,No,1,968,1,6,2,3,2,0,40,2,1,2,3,2,2838,4257,0,0,14,3,2,0,8,6,2,7,0,7,7,34056,0.875,1,No
30,No,0,879,1,9,2,3,3,0,72,3,2,4,3,2,4695,12858,7,1,18,3,3,0,10,3,3,8,4,1,7,56340,0.1111111111111111,1,Yes
29,Yes,2,806,1,7,3,5,2,0,39,3,1,2,3,0,3339,17285,3,1,13,3,1,2,10,2,3,7,7,7,7,40068,0.875,1,Yes
28,No,2,640,1,1,3,5,4,1,84,3,1,6,1,2,2080,4732,2,0,11,3,2,0,5,2,2,3,2,1,2,24960,0.25,0,Yes
25,No,2,266,1,1,3,3,4,0,40,3,1,6,2,2,2096,18830,1,0,18,3,4,0,2,3,2,2,2,2,1,25152,0.6666666666666666,2,No
32,No,2,604,2,8,3,3,3,1,56,4,2,7,4,1,6209,11693,1,0,15,3,3,2,10,4,4,10,7,0,8,74508,0.0,1,No
45,No,1,364,1,25,3,3,2,0,83,3,5,3,2,2,18061,13035,3,0,22,4,3,0,22,4,3,0,0,0,0,216732,0.0,2,No
39,No,2,412,1,13,4,3,3,0,94,2,4,3,2,0,17123,17334,6,1,13,3,4,2,21,4,3,19,9,15,2,205476,0.75,3,Yes
58,No,2,848,1,23,4,1,1,1,88,3,1,6,3,0,2372,26076,1,0,12,3,4,2,2,3,3,2,2,2,2,28464,0.6666666666666666,2,No
32,Yes,2,1089,1,7,2,1,4,1,79,3,2,2,3,1,4883,22845,1,0,18,3,1,1,10,3,3,10,4,1,1,58596,0.09090909090909091,1,No
39,Yes,2,360,1,23,3,3,3,1,93,3,1,6,1,2,3904,22154,0,0,13,3,1,0,6,2,3,5,2,0,3,46848,0.0,0,Yes
30,No,2,1138,1,6,3,5,1,0,48,2,2,2,4,1,4627,23631,0,0,12,3,1,1,10,6,3,9,2,6,7,55524,0.6,1,No
36,No,2,325,1,10,4,5,4,0,63,3,3,0,3,1,7094,5747,3,0,12,3,1,0,10,0,3,7,7,1,7,85128,0.125,1,No
46,No,2,991,0,1,2,1,4,0,44,3,1,1,1,2,3423,22957,6,0,12,3,3,0,10,3,4,7,6,5,7,41076,0.625,1,No
28,No,0,1476,1,1,3,1,3,0,55,1,2,2,4,1,6674,16392,0,0,11,3,1,3,10,6,3,9,8,7,5,80088,0.7,1,No
50,No,2,1322,1,28,3,1,4,0,43,3,4,5,1,1,16880,22422,4,1,11,3,2,0,25,2,3,3,2,1,2,202560,0.25,0,No
40,Yes,2,299,2,25,4,2,4,1,57,2,3,7,2,2,9094,17235,2,1,12,3,3,0,9,2,3,5,4,1,0,109128,0.16666666666666666,0,Yes
52,Yes,2,1030,2,5,3,1,2,1,64,3,3,7,2,2,8446,21534,9,1,19,3,3,0,10,2,2,8,7,7,7,101352,0.7777777777777778,1,Yes
30,No,2,634,1,17,4,3,2,0,95,3,3,3,1,1,11916,25927,1,1,23,4,4,2,9,2,3,9,1,0,8,142992,0.0,1,No
39,No,2,524,1,18,2,1,1,1,32,3,2,4,3,2,4534,13352,0,0,11,3,1,0,9,6,3,8,7,1,7,54408,0.1111111111111111,1,No
31,No,0,587,2,2,4,1,4,0,57,3,3,7,3,0,9852,8935,1,1,19,3,1,1,10,5,2,10,8,9,6,118224,0.8181818181818182,1,No
41,No,0,256,2,10,2,3,3,1,40,1,2,7,2,2,6151,22074,1,0,13,3,1,0,19,4,3,19,2,11,9,73812,0.55,3,Yes
31,Yes,1,1060,2,1,3,1,4,0,54,3,1,8,2,2,2302,8319,1,1,11,3,1,0,3,2,4,3,2,2,2,27624,0.5,0,Yes
44,Yes,2,935,1,3,3,1,1,1,89,3,1,2,1,1,2362,14669,4,0,12,3,3,0,10,4,4,3,2,1,2,28344,0.25,0,No
42,No,0,495,1,2,1,1,3,1,37,3,4,3,3,1,17861,26582,0,1,13,3,4,0,21,3,2,20,8,2,10,214332,0.09523809523809523,3,No
55,No,2,282,1,2,2,3,4,0,58,1,5,3,3,1,19187,6992,4,0,14,3,4,1,23,5,3,19,9,9,11,230244,0.45,3,No
56,No,2,206,0,8,4,1,4,1,99,3,5,3,2,2,19717,4022,6,0,14,3,1,0,36,4,3,7,3,7,7,236604,0.875,1,No
40,No,0,458,1,16,2,1,3,1,74,3,1,6,3,0,3544,8532,9,0,16,3,2,1,6,0,3,4,2,0,0,42528,0.0,0,No
34,No,2,943,1,9,3,1,4,1,86,3,3,0,4,0,8500,5494,0,0,11,3,4,1,10,0,2,9,7,1,6,102000,0.1,1,No
40,No,2,523,1,2,3,1,3,1,98,3,2,6,4,2,4661,22455,1,0,13,3,3,0,9,4,3,9,8,8,8,55932,0.8,1,No
41,No,1,1018,2,1,3,2,3,0,66,3,2,7,1,0,4103,4297,0,0,17,3,4,1,10,2,3,9,3,1,7,49236,0.1,1,No
35,No,1,482,1,4,4,1,3,1,87,3,2,6,3,2,4249,2690,1,1,11,3,2,0,9,3,3,9,6,1,1,50988,0.1,1,Yes
51,No,2,770,0,5,3,1,3,1,84,3,4,3,2,0,14026,17588,1,1,11,3,2,1,33,2,3,33,9,0,10,168312,0.0,3,No
38,No,2,1009,2,2,2,1,2,0,31,3,2,7,1,0,6893,19461,3,0,15,3,4,1,11,3,3,7,7,1,7,82716,0.125,1,No
34,No,2,507,2,15,2,3,3,0,66,3,2,7,1,2,6125,23553,1,0,12,3,4,0,10,6,4,10,8,9,6,73500,0.8181818181818182,1,No
25,No,2,882,1,19,1,3,4,1,67,3,1,2,4,1,3669,9075,3,0,11,3,3,3,7,6,2,3,2,1,2,44028,0.25,0,No
58,Yes,2,601,1,7,4,3,3,0,53,2,3,4,1,1,10008,12023,7,1,14,3,4,0,31,0,2,10,9,5,9,120096,0.45454545454545453,1,No
40,No,2,329,1,1,4,1,2,1,88,3,1,2,2,1,2387,6762,3,0,22,4,3,1,7,3,3,4,2,0,3,28644,0.0,0,No
36,No,1,607,2,7,3,2,1,0,83,4,2,7,1,1,4639,2261,2,0,16,3,4,1,17,2,2,15,7,6,13,55668,0.375,3,No
48,No,2,855,1,4,3,1,4,1,54,3,3,4,4,2,7898,18706,1,0,11,3,3,0,11,2,3,10,9,0,8,94776,0.0,1,No
27,No,2,1291,2,11,3,3,3,0,98,4,1,8,4,1,2534,6527,8,0,14,3,2,1,5,4,3,1,0,0,0,30408,0.0,2,No
51,No,2,1405,1,11,2,5,4,0,82,2,4,4,2,2,13142,24439,3,0,16,3,2,0,29,1,2,5,2,0,3,157704,0.0,0,No
18,No,0,1124,1,1,3,1,4,0,97,3,1,2,4,2,1611,19305,1,0,15,3,3,0,0,5,4,0,0,0,0,19332,0.0,2,No
35,No,2,817,1,1,3,3,4,0,60,2,2,2,4,1,5363,10846,0,0,12,3,2,1,10,0,3,9,7,0,0,64356,0.0,1,No
27,No,1,793,2,2,1,1,4,1,43,1,2,7,4,2,5071,20392,3,0,20,4,2,0,8,3,3,6,2,0,0,60852,0.0,1,Yes
55,Yes,2,267,2,13,4,2,1,1,85,4,4,7,3,2,13695,9277,6,1,17,3,3,0,24,2,2,19,7,3,8,164340,0.15,3,Yes
56,No,2,1369,1,23,3,1,4,1,68,3,4,4,2,1,13402,18235,4,1,12,3,1,1,33,0,3,19,16,15,9,160824,0.75,3,No
34,No,0,999,1,26,1,5,1,0,92,2,1,6,3,0,2029,15891,1,0,20,4,3,3,5,2,3,5,4,0,0,24348,0.0,0,No
40,No,2,1202,1,2,1,3,2,0,89,4,2,0,3,0,6377,13888,5,0,20,4,2,3,15,0,3,12,11,11,8,76524,0.8461538461538461,3,No
34,No,2,285,1,29,3,3,2,1,86,3,2,2,3,1,5429,17491,4,0,13,3,1,2,10,1,3,8,7,7,7,65148,0.7777777777777778,1,Yes
31,Yes,1,703,2,2,3,1,3,0,90,2,1,8,4,2,2785,11882,7,0,14,3,3,0,3,3,4,1,0,0,0,33420,0.0,2,Yes
35,Yes,1,662,2,18,4,2,4,0,67,3,2,7,3,1,4614,23288,0,1,18,3,3,1,5,0,2,4,2,3,2,55368,0.6,0,Yes
38,No,1,693,1,7,3,1,4,1,57,4,1,6,3,0,2610,15748,1,0,11,3,4,3,4,2,3,4,2,0,3,31320,0.0,0,No
34,No,2,404,1,2,4,5,3,0,98,3,2,0,4,2,6687,6163,1,0,11,3,4,0,14,2,4,14,11,4,11,80244,0.26666666666666666,3,No
28,No,2,736,2,26,3,1,3,1,48,2,2,7,1,1,4724,24232,1,0,11,3,3,1,5,0,3,5,3,0,4,56688,0.0,0,Yes
31,Yes,2,330,1,22,4,3,4,1,98,3,2,4,3,1,6179,21057,1,1,15,3,4,2,10,3,2,10,2,6,7,74148,0.5454545454545454,1,Yes
39,No,2,1498,2,21,4,1,1,1,44,2,2,7,4,1,6120,3567,3,1,12,3,4,2,8,2,4,5,4,1,4,73440,0.16666666666666666,0,Yes
51,No,1,541,2,2,3,2,2,1,52,3,3,7,2,1,10596,15395,2,0,11,3,2,0,14,5,3,4,2,3,2,127152,0.6,0,No
41,No,1,1200,1,22,3,1,4,0,75,3,2,6,4,0,5467,13953,3,1,14,3,1,2,12,4,2,6,2,3,3,65604,0.42857142857142855,1,No
37,No,2,1439,1,4,1,1,3,1,54,3,1,6,3,1,2996,5182,7,1,15,3,4,0,8,2,3,6,4,1,3,35952,0.14285714285714285,1,Yes
33,No,1,1111,2,5,1,1,2,1,61,3,2,7,4,1,9998,19293,6,0,13,3,1,0,8,2,4,5,4,1,2,119976,0.16666666666666666,0,No
32,No,2,499,2,2,1,2,3,1,36,3,2,7,2,1,4078,20497,0,1,13,3,1,3,4,3,2,3,2,1,2,48936,0.25,0,Yes
39,No,0,1485,1,25,2,1,3,1,71,3,3,0,3,1,10920,3449,3,0,21,4,2,1,13,2,3,6,4,0,5,131040,0.0,1,No
25,No,2,1372,2,18,1,1,1,1,93,4,2,7,3,1,6232,12477,2,0,11,3,2,0,6,3,2,3,2,1,2,74784,0.25,0,Yes
52,No,1,322,1,28,2,3,4,0,59,4,4,4,3,1,13247,9731,2,1,11,3,2,1,24,3,2,5,3,0,2,158964,0.0,0,No
43,No,2,930,1,6,3,3,1,0,73,2,2,6,3,2,4081,20003,1,1,14,3,1,0,20,3,1,20,7,1,8,48972,0.047619047619047616,3,Yes
27,No,2,205,2,10,3,2,4,0,98,2,2,7,4,1,5769,7100,1,1,11,3,4,0,6,3,3,6,2,4,4,69228,0.5714285714285714,1,Yes
27,Yes,2,135,1,17,4,1,4,0,51,3,1,6,3,2,2394,25681,1,1,13,3,4,0,8,2,3,8,2,7,7,28728,0.7777777777777778,1,Yes
26,No,2,683,1,2,1,3,1,1,36,2,1,6,4,2,3904,4050,0,0,12,3,4,0,5,2,3,4,3,1,1,46848,0.2,0,No
42,No,2,1147,0,10,3,0,3,0,31,3,4,3,1,1,16799,16616,0,0,14,3,3,1,21,5,3,20,7,0,9,201588,0.0,3,No
52,No,2,258,1,8,4,4,3,0,54,3,1,2,1,1,2950,17363,9,0,13,3,3,0,12,2,1,5,4,0,4,35400,0.0,0,Yes
37,No,2,1462,1,11,3,3,1,0,94,3,1,2,3,2,3629,19106,4,0,18,3,1,0,8,6,3,3,2,0,2,43548,0.0,0,No
35,No,1,200,1,18,2,1,3,1,60,3,3,4,4,2,9362,19944,2,0,11,3,3,0,10,2,3,2,2,2,2,112344,0.6666666666666666,2,No
25,No,2,949,1,1,3,5,1,1,81,3,1,2,4,1,3229,4910,4,0,11,3,2,1,7,2,2,3,2,0,2,38748,0.0,0,Yes
26,No,2,652,1,7,3,4,3,1,100,4,1,2,1,2,3578,23577,0,0,12,3,4,0,8,2,3,7,7,0,7,42936,0.0,1,No
29,No,2,332,0,17,3,4,2,1,51,2,3,1,1,2,7988,9769,1,0,13,3,1,0,10,3,2,10,9,0,9,95856,0.0,1,No
49,Yes,1,1475,1,28,2,1,1,1,97,2,2,2,1,2,4284,22710,3,0,20,4,1,0,20,2,3,4,3,1,3,51408,0.2,0,Yes
29,Yes,1,337,1,14,1,4,3,0,84,3,3,0,4,2,7553,22930,0,1,12,3,1,0,9,1,3,8,7,7,7,90636,0.7777777777777778,1,Yes
54,No,2,971,1,1,3,3,4,0,54,3,4,5,4,2,17328,5652,6,0,19,3,4,0,29,3,2,20,7,12,7,207936,0.5714285714285714,3,No
58,No,2,1055,1,1,3,3,4,0,76,3,5,5,1,1,19701,22456,3,1,21,4,3,1,32,3,3,9,8,1,5,236412,0.1,1,No
55,No,2,1136,1,1,4,3,2,1,81,4,4,5,4,0,14732,12414,2,0,13,3,4,2,31,4,4,7,7,0,0,176784,0.0,1,No
36,No,2,1174,2,3,4,2,1,0,99,3,2,7,2,2,9278,20763,3,1,16,3,4,0,15,3,3,5,4,0,1,111336,0.0,0,Yes
31,Yes,1,667,2,1,4,1,2,0,50,1,1,8,3,2,1359,16154,1,0,12,3,2,0,1,3,3,1,0,0,0,16308,0.0,2,Yes
30,No,2,855,2,7,4,2,4,0,73,3,2,7,1,0,4779,12761,7,0,14,3,2,2,8,3,3,3,2,0,2,57348,0.0,0,No
31,No,2,182,1,8,5,1,1,0,93,3,4,5,2,2,16422,8847,3,0,11,3,3,0,9,3,4,3,2,1,0,197064,0.25,0,No
34,No,1,560,1,1,4,4,4,1,91,3,1,6,1,0,2996,20284,5,0,14,3,3,2,10,2,3,4,3,1,3,35952,0.2,0,No
31,Yes,2,202,1,8,3,1,1,0,34,2,1,6,2,2,1261,22262,1,0,12,3,3,0,1,3,4,1,0,0,0,15132,0.0,2,Yes
27,No,2,1377,1,11,1,1,2,1,91,3,1,2,1,1,2099,7679,0,0,14,3,2,0,6,3,4,5,0,1,4,25188,0.16666666666666666,0,No
36,No,2,172,1,4,4,1,1,1,37,2,2,2,4,2,5810,22604,1,0,16,3,3,0,10,2,2,10,4,1,8,69720,0.09090909090909091,1,No
36,No,2,329,2,16,4,2,3,0,98,2,2,7,1,1,5647,13494,4,0,13,3,1,2,11,3,2,3,2,0,2,67764,0.0,0,Yes
47,No,2,465,1,1,3,5,1,1,74,3,1,6,4,1,3420,10205,7,0,12,3,3,1,17,2,2,6,5,1,2,41040,0.14285714285714285,1,No
25,Yes,2,383,2,9,2,1,1,1,68,2,1,8,1,1,4400,15182,3,0,12,3,1,0,6,2,3,3,2,2,2,52800,0.5,0,Yes
37,No,0,1413,1,5,2,5,3,1,84,4,1,2,3,2,3500,25470,0,0,14,3,1,0,7,2,1,6,5,1,3,42000,0.14285714285714285,1,No
56,No,2,1255,1,1,2,1,1,0,90,3,1,6,1,1,2066,10494,2,0,22,4,4,1,5,3,4,3,2,1,0,24792,0.25,0,No
47,No,2,359,1,2,4,3,1,0,82,3,4,5,3,1,17169,26703,3,0,19,3,2,2,26,2,4,20,17,5,6,206028,0.23809523809523808,3,No
24,No,2,1476,2,4,1,3,4,0,42,3,2,7,3,1,4162,15211,1,1,12,3,3,2,5,3,3,5,4,0,3,49944,0.0,0,No
32,No,2,601,2,7,5,2,4,1,97,3,2,7,4,1,9204,23343,4,0,12,3,3,1,7,3,2,4,3,0,3,110448,0.0,0,No
34,No,2,401,1,1,3,1,4,0,86,2,1,2,2,1,3294,3708,5,0,17,3,1,1,7,2,2,5,4,0,2,39528,0.0,0,No
41,No,2,1283,1,5,5,3,2,1,90,4,1,6,3,1,2127,5561,2,1,12,3,1,0,7,5,2,4,2,0,3,25524,0.0,0,No
40,No,0,663,1,9,4,4,3,1,81,3,2,2,3,0,3975,23099,3,0,11,3,3,2,11,2,4,8,7,0,7,47700,0.0,1,No
31,No,2,326,2,8,2,1,1,1,31,3,3,7,4,0,10793,8386,1,0,18,3,1,1,13,5,3,13,7,9,9,129516,0.6428571428571429,3,No
46,Yes,2,377,2,9,3,2,1,1,52,3,3,7,4,0,10096,15986,4,0,11,3,1,1,28,1,4,7,7,4,3,121152,0.5,1,No
39,Yes,0,592,1,2,3,1,1,0,54,2,1,2,1,2,3646,17181,2,1,23,4,2,0,11,2,4,1,0,0,0,43752,0.0,2,Yes
31,Yes,1,1445,1,1,5,1,3,0,100,4,3,4,2,2,7446,8931,1,0,11,3,1,0,10,2,3,10,8,4,7,89352,0.36363636363636365,1,No
45,No,2,1038,1,20,3,3,2,1,95,1,3,0,1,0,10851,19863,2,1,18,3,2,1,24,2,3,7,7,0,7,130212,0.0,1,No
31,No,2,1398,0,8,2,3,4,0,96,4,1,1,2,2,2109,24609,9,0,18,3,4,0,8,3,3,3,2,0,2,25308,0.0,0,No
31,Yes,1,523,1,2,3,1,2,1,94,3,1,2,4,1,3722,21081,6,1,13,3,3,1,7,2,1,2,2,2,2,44664,0.6666666666666666,2,Yes
45,No,2,1448,1,29,3,5,2,1,55,3,3,4,4,1,9380,14720,4,1,18,3,4,2,10,4,4,3,1,1,2,112560,0.25,0,No
48,No,2,1221,2,7,3,2,3,1,96,3,2,7,1,0,5486,24795,4,0,11,3,1,3,15,3,3,2,2,2,2,65832,0.6666666666666666,2,No
34,Yes,2,1107,0,9,4,5,1,0,52,3,1,1,3,1,2742,3072,1,0,15,3,4,0,2,0,3,2,2,2,2,32904,0.6666666666666666,2,No
40,No,0,218,1,8,1,3,4,1,55,2,3,5,2,0,13757,25178,2,0,11,3,3,1,16,5,3,9,8,4,8,165084,0.4,1,No
28,No,2,866,2,5,3,3,4,1,84,3,2,7,1,2,8463,23490,0,0,18,3,4,0,6,4,3,5,4,1,3,101556,0.16666666666666666,0,No
44,No,0,981,1,5,3,1,3,1,90,2,1,2,3,2,3162,7973,3,0,14,3,4,0,7,5,3,5,2,0,3,37944,0.0,0,No
53,No,2,447,1,2,3,3,4,1,39,4,4,5,2,2,16598,19764,4,0,12,3,2,0,35,2,2,9,8,8,8,199176,0.8,1,No
49,No,2,1495,1,5,4,5,1,1,96,3,2,0,3,1,6651,21534,2,0,14,3,2,1,20,0,2,3,2,1,2,79812,0.25,0,No
